geometry_id,geometry
3051,"LINESTRING(1563297.36 1033890.655,1563258 1033853,1563220 1033821,1563182 1033790,1563145 1033761,1563107 1033734,1563069 1033707,1563031 1033682,1562993 1033658,1562955 1033635,1562916 1033614,1562878 1033594,1562839 1033575,1562797 1033558,1562753 1033541,1562707 1033525,1562660 1033511,1562610 1033497,1562558 1033485,1562504 1033474,1562447 1033464,1562389 1033455,1562328 1033447,1562266 1033440,1562201 1033434,1562135 1033429,1562066 1033426,1561992 1033423,1561909 1033420,1561819 1033417,1561719 1033415,1561612 1033412,1561496 1033410,1561372 1033407,1561239 1033405,1561098 1033403,1560949 1033401,1560791 1033399,1560625 1033397,1560450 1033396,1560268 1033394,1560077.487 1033394.159)"
3052,"LINESTRING(1566115.331 1040107.996,1564881.988 1038908.33)"
3053,"LINESTRING(1570548.082 1043676.728,1570525 1043655,1570497 1043632,1570463 1043606,1570423 1043577,1570378 1043546,1570327 1043513,1570270 1043477,1570208 1043439,1570139 1043399,1570065 1043356,1569986 1043311,1569900 1043263,1569809 1043212,1569712 1043160,1569609 1043105,1569506 1043050,1569407 1042996,1569312 1042944,1569223 1042894,1569137 1042846,1569056 1042799,1568980 1042754,1568909 1042711,1568841 1042670,1568779 1042630,1568720 1042592,1568667 1042556,1568617 1042522,1568573 1042489,1568533 1042458,1568491 1042424,1568440 1042380,1568382 1042328,1568314 1042266,1568239 1042196,1568155 1042117,1568063 1042028,1567962 1041931,1567853 1041824,1567736 1041709,1567610 1041585,1567476 1041451,1567333 1041309,1567182 1041158,1567023 1040997,1566115.331 1040107.996)"
3054,"LINESTRING(1564075.653 1033740.64,1563981 1033726,1563891 1033709,1563803 1033690,1563719 1033670,1563637 1033647,1563559 1033622,1563484 1033596,1563412 1033567,1563343 1033537,1563277 1033504,1563215 1033470,1563155 1033433,1563098 1033395,1563045 1033354,1562995 1033312,1562947 1033269,1562899 1033226,1562852 1033184,1562805 1033143,1562759 1033102,1562713 1033061,1562668 1033022,1562624 1032982,1562581 1032944,1562537 1032906,1562495 1032868,1562453 1032831,1562411 1032795,1562370 1032759,1562330 1032724,1562289 1032690,1562247 1032657,1562204 1032626,1562159 1032596,1562112 1032568,1562063 1032542,1562014 1032517,1561963 1032493,1561910 1032471,1561856 1032451,1561464.15 1032400.93)"
3055,"LINESTRING(1565152.168 1033799.055,1565072 1033805,1564993 1033811,1564916 1033814,1564839 1033817,1564764 1033818,1564690 1033817,1564617 1033814,1564545 1033811,1564475 1033805,1564405 1033798,1564337 1033790,1564270 1033779,1564204 1033768,1564139 1033755,1564075.653 1033740.64)"
3056,"LINESTRING(1566775.825 1033622.01,1566680 1033627,1566579 1033635,1566477 1033642,1566373 1033651,1566269 1033660,1566163 1033670,1566056 1033681,1565947 1033693,1565837 1033706,1565726 1033719,1565614 1033733,1565500 1033748,1565385 1033764,1565269 1033781,1565152.168 1033799.055)"
3057,"LINESTRING(1566162.575 1040051.105,1567074 1040937,1567197 1041061,1567316 1041179,1567430 1041293,1567539 1041402,1567645 1041506,1567745 1041604,1567842 1041697,1567934 1041786,1568021 1041869,1568104 1041947,1568183 1042020,1568257 1042088,1568327 1042150,1568392 1042208,1568453 1042261,1568512 1042310,1568571 1042359,1568631 1042406,1568691 1042453,1568751 1042499,1568812 1042543,1568873 1042587,1568934 1042630,1568996 1042671,1569059 1042712,1569121 1042752,1569184 1042791,1569248 1042829,1569312 1042866,1569376 1042903,1569439 1042937,1569500 1042971,1569559 1043003,1569615 1043034,1569669 1043064,1569721 1043092,1569771 1043119,1569819 1043145,1569864 1043169,1569906 1043192,1569947 1043213,1569985 1043234,1570021 1043253,1570055 1043270,1570087 1043287,1570117 1043303,1570148 1043319,1570179 1043336,1570210 1043354,1570241 1043372,1570272 1043392,1570303 1043411,1570334 1043431,1570366 1043452,1570397 1043474,1570429 1043497,1570460 1043519,1570492 1043543,1570524 1043567,1570557.254 1043592.386)"
3058,"LINESTRING(1570557.254 1043592.386,1570618 1043637,1570680 1043685,1570742 1043736,1570804 1043790,1570867 1043848,1570931 1043908,1570995 1043971,1571059 1044038,1571123 1044108,1571189 1044180,1571254 1044256,1571320 1044335,1571387 1044417,1571453 1044502,1571520.957 1044590.683)"
3059,"LINESTRING(1564852.024 1033076.765,1564972 1033114,1565090 1033155,1565210 1033194,1565331 1033231,1565454 1033267,1565579 1033301,1565706 1033334,1565834 1033366,1565964 1033395,1566096 1033424,1566229 1033451,1566365 1033476,1566502 1033499,1566640 1033522,1566781.132 1033538.823)"
3060,"LINESTRING(1566781.132 1033538.823,1567232 1033554,1567658 1033563,1568057 1033569,1568429 1033573,1568775 1033575,1569094 1033573,1569386 1033570,1569651 1033563,1569889 1033554,1570101 1033542,1570286 1033529,1570622.211 1033487.585)"
3061,"LINESTRING(1560078.751 1033319.056,1560332 1033318,1560571 1033319,1560795 1033320,1561004 1033321,1561198 1033323,1561377 1033325,1561541 1033327,1561691 1033329,1561825 1033332,1561944 1033335,1562048 1033338,1562138 1033342,1562212 1033345,1562271 1033349,1562316 1033354,1562353 1033358,1562391 1033365,1562431 1033373,1562471 1033382,1562512 1033393,1562554 1033405,1562597 1033418,1562641 1033433,1562686 1033449,1562732 1033467,1562779 1033486,1562826 1033506,1562875 1033528,1562925 1033551,1562975 1033576,1563026 1033602,1563074 1033627,1563120 1033653,1563164 1033678,1563206 1033705,1563246 1033731,1563284 1033757,1563320 1033783,1563354 1033810,1563386 1033837,1563416 1033864,1563445.796 1033893.351)"
3062,"LINESTRING(1563445.796 1033893.351,1563880 1034400,1563947 1034495,1564009 1034578,1564074 1034660,1564152 1034751,1564226 1034837,1564299 1034916,1564354 1034981,1564397 1035043,1564430 1035110,1564446 1035164,1564453.874 1035301.42)"
3063,"LINESTRING(1563445.796 1033893.351,1563470 1033918,1563494 1033945,1563515 1033973,1563536 1034001,1563557 1034030,1563578 1034059,1563600 1034090,1563621 1034122,1563643 1034154,1563664 1034188,1563686 1034222,1563708 1034257,1563730 1034293,1563751 1034330,1563774 1034368,1563796 1034407,1563818 1034446,1563841 1034487,1563863 1034529,1563883 1034573,1563902 1034620,1563919 1034669,1563935 1034720,1563950 1034774,1563963 1034830,1563974 1034888,1563985 1034948,1563993 1035011,1564001 1035076,1564007 1035143,1564011 1035213,1564014 1035285,1564015.483 1035359.903)"
3064,"LINESTRING(1566944.049 1033684.548,1566613 1033778,1566490 1033849,1566390 1033919,1566270 1034048,1566166 1034193,1566089 1034333,1566037 1034501,1566000 1034643,1565996.115 1034871.232)"
3065,"LINESTRING(1565512.605 1034312.623,1565466 1034258,1565419 1034207,1565374 1034160,1565328 1034117,1565283 1034077,1565238 1034041,1565194 1034008,1565150 1033979,1565107 1033953,1565063 1033931,1565021 1033913,1564978 1033898,1564936 1033886,1564894 1033879,1564853 1033874,1564812 1033872,1564768 1033867,1564724 1033863,1564677 1033858,1564630 1033851,1564581 1033844,1564531 1033836,1564479 1033827,1564425 1033817,1564370 1033806,1564314 1033795,1564256 1033782,1564197 1033769,1564137 1033754,1564075.653 1033740.64)"
3066,"LINESTRING(1565512.605 1034312.623,1565447 1034216,1565382 1034120,1565318 1034029,1565255 1033942,1565192 1033858,1565131 1033778,1565070 1033702,1565009 1033630,1564949 1033562,1564891 1033498,1564832 1033437,1564775 1033381,1564718 1033328,1564662 1033279,1564607 1033234,1564552 1033192,1564497 1033151,1564442 1033111,1564386 1033073,1564330 1033035,1564274 1032999,1564218 1032964,1564162 1032931,1564105 1032899,1564048 1032868,1563991 1032839,1563934 1032810,1563877 1032784,1563820 1032758,1563761.981 1032732.102)"
3067,"LINESTRING(1563761.981 1032732.102,1563599 1032674,1563473 1032631,1563384 1032611,1563332 1032611,1563298 1032617,1563258 1032639,1563170 1032714,1563112 1032803,1563070 1032901,1563047 1033006,1563052 1033099,1563088 1033200,1563127 1033293,1563178 1033363,1563268 1033439,1563362 1033489,1563463 1033519,1564027 1033644,1564209 1033677,1564357 1033692,1564528 1033710,1564734 1033720,1564975 1033714,1565149 1033705,1565359 1033676,1565634 1033636,1566072 1033559,1566209 1033544,1566781.132 1033538.823)"
3068,"LINESTRING(1558482.395 1019372.285,1560949.524 1019358.198)"
3069,"LINESTRING(1554709.874 1027296.875,1557268 1027263,1559892.064 1027249.906)"
3070,"LINESTRING(1554709.874 1027296.875,1553164.888 1027279.852)"
3071,"LINESTRING(1554709.874 1027296.875,1554748.435 1028873.696)"
3072,"LINESTRING(1559892.064 1027249.906,1559830 1024788,1559810 1024012,1560299.116 1022006.489)"
3073,"LINESTRING(1559892.064 1027249.906,1561654 1027317,1563896.487 1027374.666)"
3074,"LINESTRING(1559892.064 1027249.906,1559940.036 1029981.604)"
3075,"LINESTRING(1557115.876 1015717.219,1557123 1015717,1557342 1015737,1557549 1015727,1557699 1015732,1557834 1015739,1557962 1015739,1558075 1015767,1558235 1015850,1558468 1016088,1559015 1016547,1559286 1016782,1559398 1016858,1559499 1016906,1559764.358 1016978.961)"
3076,"LINESTRING(1559764.358 1016978.961,1559788 1016985,1561442.089 1017352.15)"
3077,"LINESTRING(1560949.524 1019358.198,1560299.116 1022006.489)"
3078,"LINESTRING(1560949.524 1019358.198,1561442.089 1017352.15)"
3079,"LINESTRING(1556355.269 1030481.473,1556741 1030868,1557420 1031531,1557717 1031798,1557854.773 1031922.363)"
3080,"LINESTRING(1556355.269 1030481.473,1556270 1030496,1554830 1030476,1554761.925 1030474.992)"
3081,"LINESTRING(1557854.773 1031922.363,1557869 1031935,1557968 1032061,1558023 1032133,1558076 1032168,1558193 1032194,1558599 1032212,1559995.807 1032140.227)"
3082,"LINESTRING(1556635.776 1032582.811,1556201.951 1032248.81)"
3083,"LINESTRING(1558381.712 1033342.471,1558322 1033332,1558269 1033327,1558216 1033321,1558163 1033314,1558110 1033305,1558057 1033295,1558004 1033284,1557951 1033273,1557898 1033260,1557845 1033246,1557792 1033231,1557739 1033214,1557686 1033197,1557633 1033179,1557580 1033159,1557526 1033139,1557473 1033116,1557418 1033092,1557363 1033066,1557307 1033037,1557250 1033006,1557192 1032973,1557133 1032939,1557074 1032901,1557014 1032862,1556952 1032821,1556890 1032777,1556828 1032732,1556764 1032684,1556699 1032634,1556635.776 1032582.811)"
3084,"LINESTRING(1556501.181 1032429.396,1554772.332 1032441.917)"
3085,"LINESTRING(1560026.944 1032402.143,1556501.181 1032429.396)"
3086,"LINESTRING(1556399.015 1032345.428,1560039.384 1032316.287)"
3087,"LINESTRING(1560039.384 1032316.287,1560279 1032308,1560508 1032302,1560727 1032297,1560935 1032293,1561134 1032290,1561322 1032288,1561500 1032287,1561667 1032286,1561825 1032287,1561972 1032288,1562109 1032290,1562236 1032293,1562352 1032297,1562459 1032302,1562555 1032308,1562647 1032315,1562739 1032326,1562833 1032340,1562928 1032358,1563024 1032378,1563121 1032402,1563219 1032429,1563318 1032459,1563418 1032493,1563519 1032529,1563888.274 1032683.404)"
3088,"LINESTRING(1556651.345 1032502.733,1556720 1032560,1556790 1032615,1556859 1032667,1556928 1032717,1556996 1032765,1557064 1032810,1557130 1032853,1557197 1032893,1557263 1032931,1557328 1032967,1557393 1033000,1557457 1033031,1557521 1033059,1557584 1033085,1557647 1033109,1557709 1033131,1557772 1033151,1557835 1033170,1557898 1033187,1557962 1033203,1558026 1033218,1558090 1033232,1558164.584 1033237.056)"
3089,"LINESTRING(1558164.584 1033237.056,1558219 1033254,1558284 1033263,1558349 1033271,1558415 1033277,1558481 1033282,1558547 1033285,1558614 1033287,1558682 1033289,1558752 1033290,1558825 1033292,1558900 1033293,1558977 1033295,1559057 1033297,1559140 1033299,1559225 1033301,1559313 1033303,1559402 1033306,1559495 1033308,1559590 1033311,1559687 1033313,1559786 1033316,1560078.751 1033319.056)"
3090,"LINESTRING(1558164.584 1033237.056,1558420 1033249,1558502 1033242,1558590 1033230,1558667 1033211,1559031 1033107,1559373 1032982,1559405 1032973,1559436 1032964,1559464 1032955,1559491 1032947,1559517 1032939,1559541 1032932,1559558 1032925,1559588 1032919,1559614 1032913,1559640 1032908,1559667 1032903,1559695 1032899,1559724 1032895,1559754 1032892,1559785 1032889,1559817 1032887,1559849 1032886,1559883 1032885,1559918 1032885,1559953 1032885,1560001.343 1032885.496)"
3091,"LINESTRING(1553355.556 1030456.395,1553355 1030568,1553369 1030630,1553392 1030706,1553640 1030898,1553939 1031093,1554039 1031155,1554138 1031199,1554243 1031221,1554341 1031236,1554428 1031248,1554480 1031255,1554538 1031262,1554611 1031296,1554683 1031359,1554703 1031399,1554754 1031472,1554755 1031473,1554761.434 1031482.422)"
3092,"LINESTRING(1553355.556 1030456.395,1553535 1030453,1553778 1030464,1553895 1030487,1554012 1030489,1554177.523 1030482.121)"
3093,"LINESTRING(1553164.888 1027279.852,1554748.435 1028873.696)"
3094,"LINESTRING(1554015.642 1032458.464,1549502.71 1032495.805)"
3095,"LINESTRING(1554004.973 1032366.062,1554763.153 1032355.687)"
3096,"LINESTRING(1554761.925 1030474.992,1554671 1030474,1554669.986 1030474.327)"
3097,"LINESTRING(1554761.434 1031482.422,1554766.799 1032057.482)"
3098,"LINESTRING(1556201.951 1032248.81,1554152 1030516,1553915.323 1030299.49)"
3099,"LINESTRING(1554772.332 1032441.917,1554015.642 1032458.464)"
3100,"LINESTRING(1554772.332 1032441.917,1554763.153 1032355.687)"
3101,"LINESTRING(1554763.153 1032355.687,1556399.015 1032345.428)"
3102,"LINESTRING(1554763.153 1032355.687,1554766 1032057,1554766.799 1032057.482)"
3103,"LINESTRING(1556258.334 1032192.479,1556651.345 1032502.733)"
3104,"LINESTRING(1554177.523 1030482.121,1554428 1030471,1554669.986 1030474.327)"
3105,"LINESTRING(1563896.487 1027374.666,1565194.951 1027407.263)"
3106,"LINESTRING(1559940.036 1029981.604,1559974 1031977,1559995.807 1032140.227)"
3107,"LINESTRING(1561464.15 1032400.93,1561342 1032385,1560026.944 1032402.143)"
3108,"LINESTRING(1559995.807 1032140.227,1559995.499 1032358.555)"
3109,"LINESTRING(1560001.343 1032885.496,1559995.499 1032358.555)"
3110,"LINESTRING(1560001.343 1032885.496,1560006.781 1033353.764)"
3111,"LINESTRING(1554872.297 1040654.614,1554919.97 1045841.205)"
3112,"LINESTRING(1554919.97 1045841.205,1554919 1045871,1554919 1045872,1554919.184 1045977.537)"
3113,"LINESTRING(1554919.97 1045841.205,1560088.583 1045892.851)"
3114,"LINESTRING(1565350.768 1041886.242,1565469 1041577,1565606 1041223,1566230.535 1040129.104)"
3115,"LINESTRING(1565350.768 1041886.242,1565348 1041721,1565348 1041720,1565318 1039909,1565318.606 1039893.038)"
3116,"LINESTRING(1557368.898 1035274.094,1559318.778 1035263.962)"
3117,"LINESTRING(1566649.177 1039122.957,1566587 1039380,1566397 1039813,1566230.535 1040129.104)"
3118,"LINESTRING(1566649.177 1039122.957,1566655.091 1039755.541)"
3119,"LINESTRING(1561796.232 1035283.296,1561801 1035562,1561798 1035608,1561803 1035668,1561820 1035712,1561882 1035795,1561980 1035895,1562677.967 1036562.504)"
3120,"LINESTRING(1561796.232 1035283.296,1562662.332 1035292.907)"
3121,"LINESTRING(1561796.232 1035283.296,1561745 1035282,1561693.782 1035282.047)"
3122,"LINESTRING(1562677.967 1036562.504,1562717 1036600,1563313 1037186,1563773 1037632,1563947 1037787,1564042 1037875,1564086 1037938,1564166 1038120,1564202 1038193,1564272 1038334,1564378 1038517,1564467 1038639,1564661 1038814,1564810 1038964,1565084 1039229,1565221 1039377,1565272 1039424,1565312 1039498,1565318.606 1039893.038)"
3123,"LINESTRING(1562662.332 1035292.907,1563546.338 1035297.156)"
3124,"LINESTRING(1564881.988 1038908.33,1564832 1038862,1564785 1038816,1564739 1038771,1564695 1038726,1564652 1038681,1564612 1038637,1564573 1038594,1564536 1038550,1564501 1038508,1564468 1038465,1564436 1038423,1564406 1038381,1564378 1038340,1564351 1038299,1564327 1038259,1564304 1038217,1564281 1038174,1564260 1038130,1564240 1038083,1564222 1038035,1564204 1037985,1564187 1037933,1564172 1037879,1564157 1037824,1564144 1037767,1564132 1037708,1564121 1037647,1564111 1037584,1564102 1037520,1564094 1037454,1564087 1037384,1564080 1037309,1564073 1037229,1564066 1037143,1564059 1037052,1564052 1036955,1564045 1036854,1564038 1036747,1564031.432 1036636.055)"
3125,"LINESTRING(1564929.173 1038847.793,1566162.575 1040051.105)"
3126,"LINESTRING(1561693.782 1035282.047,1560413 1035265,1560362.198 1035265.124)"
3127,"LINESTRING(1564762.848 1035302.987,1564453.874 1035301.42)"
3128,"LINESTRING(1564762.848 1035302.987,1564978.441 1035282.01)"
3129,"LINESTRING(1564453.874 1035301.42,1563984.532 1035311.928)"
3130,"LINESTRING(1564453.874 1035301.42,1564441 1035376,1564422 1035441,1564397 1035494,1564356 1035570,1564232 1035770,1564193 1035843,1564159 1035924,1564141 1035982,1564128 1036040,1564123 1036098,1564116.642 1036684.246)"
3131,"LINESTRING(1563984.532 1035311.928,1563546.338 1035297.156)"
3132,"LINESTRING(1564978.441 1035282.01,1565961.148 1035312.815)"
3133,"LINESTRING(1564116.642 1036684.246,1564117 1036774,1564123 1036864,1564128 1036947,1564134 1037026,1564139 1037098,1564145 1037165,1564150 1037227,1564155 1037282,1564160 1037335,1564166 1037387,1564172 1037438,1564179 1037489,1564187 1037538,1564194 1037588,1564203 1037636,1564212 1037684,1564221 1037731,1564231 1037778,1564241 1037824,1564252 1037869,1564263 1037913,1564275 1037957,1564288 1038000,1564303 1038044,1564321 1038089,1564344 1038137,1564371 1038186,1564402 1038237,1564436 1038290,1564475 1038344,1564518 1038401,1564564 1038459,1564615 1038519,1564670 1038581,1564728 1038645,1564791 1038710,1564858 1038778,1564929.173 1038847.793)"
3134,"LINESTRING(1564031.432 1036636.055,1563954 1036047,1563927 1035960,1563901 1035895,1563870 1035834,1563833 1035775,1563780 1035703,1563671 1035566,1563616 1035496,1563578 1035440,1563552 1035387,1563540 1035349,1563546.338 1035297.156)"
3135,"LINESTRING(1564031.432 1036636.055,1564025 1036517,1564018 1036393,1564012 1036265,1564005 1036131,1563999 1035992,1563992 1035847,1563948.047 1035366.826)"
3136,"LINESTRING(1563546.338 1035297.156,1563540 1035160,1563549 1035091,1563570 1034995,1563595 1034875,1563636 1034687,1563650 1034580,1563651 1034499,1563643 1034424,1563625 1034354,1563602 1034292,1563297.36 1033890.655)"
3137,"LINESTRING(1563948.047 1035366.826,1563943 1035299,1563939 1035233,1563933 1035170,1563927 1035109,1563921 1035051,1563914 1034994,1563906 1034940,1563897 1034888,1563888 1034838,1563878 1034791,1563868 1034746,1563857 1034703,1563845 1034662,1563833 1034623,1563820 1034587,1563807 1034551,1563791 1034516,1563774 1034480,1563755 1034444,1563735 1034408,1563713 1034371,1563689 1034334,1563664 1034297,1563638 1034260,1563609 1034222,1563579 1034184,1563548 1034146,1563515 1034108,1563480 1034069,1563444 1034031,1563407 1033993,1563370 1033956,1563333 1033920,1563297.36 1033890.655)"
3138,"LINESTRING(1564015.483 1035359.903,1564082 1036120,1564088 1036243,1564094 1036360,1564100 1036472,1564106 1036579,1564116.642 1036684.246)"
3139,"LINESTRING(1565947.847 1035214.569,1565940 1035208,1565914 1035173,1565889 1035104,1565863 1035035,1565836 1034967,1565808 1034900,1565779 1034832,1565749 1034766,1565718 1034700,1565686 1034634,1565653 1034569,1565619 1034504,1565585 1034439,1565549 1034376,1565512.605 1034312.623)"
3140,"LINESTRING(1565947.847 1035214.569,1565961.148 1035312.815)"
