link_geom_id,name,geometry,length,row_width,jurisdiction,facility_type
1234,Albany Street,"LINESTRING (327394.7192553795 4691967.520303592, 327381.5360472378 4691960.223243102, 327363.7326602987 4691950.36239798, 327362.5462602532 4691949.70277547, 327359.1292508068 4691947.809290251, 327352.8217227351 4691944.320447263, 327286.1314033731 4691907.210415242, 327183.4892809343 4691847.155313425, 327088.5509740995 4691792.800179358, 327075.2938107761 4691785.205490027, 327058.9856603955 4691774.863993446, 327051.5616375138 4691770.558550019)",395.70077810370907,14.6,,tertiary
1235,,"LINESTRING (327105.0757182529 4691724.836779134, 327051.5616375138 4691770.558550019)",70.38634221327565,,,residential
1236,Waverly Street,"LINESTRING (326652.7635697019 4691509.923660744, 326694.4691090937 4691560.113167037)",65.2559465329972,13.7,,tertiary
1237,Reardon Street,"LINESTRING (326741.865008925 4691520.928941809, 326742.4525132749 4691521.358844549, 326694.4691090937 4691560.113167037)",62.407040661313,7.9,,residential
1238,Talbot Street,"LINESTRING (326652.7635697019 4691509.923660744, 326656.3705112404 4691507.156572642, 326702.5782722975 4691471.901504481)",62.667302521669534,12.2,,residential
1239,Vassal Lane,"LINESTRING (324017.8870413832 4694565.05215444, 324055.8283157742 4694553.875083485, 324090.1836105289 4694537.677188302)",77.53568561021473,12.2,,residential
1240,Fayerweather Street,"LINESTRING (324145.0667357689 4694625.31014114, 324090.1836105289 4694537.677188302)",103.40063761454215,13.7,,tertiary
1241,Waterman Road,"LINESTRING (323884.5541558426 4694507.518035755, 323941.7870798234 4694519.855182597)",58.54752581955461,6.1,,residential
1242,Standish Street,"LINESTRING (323884.5541558426 4694507.518035755, 323864.7544797439 4694588.129784634, 323863.2445320453 4694609.946143478)",104.87626735446466,12.2,,residential
1243,Vassal Lane,"LINESTRING (323771.7012039255 4694658.031260997, 323802.6257970717 4694643.029477964, 323811.6280164646 4694638.069224457, 323834.9624073782 4694625.214422006, 323863.2445320453 4694609.946143478)",103.43083795680522,12.2,,residential
1244,Aberdeen Avenue,"LINESTRING (323208.9326276431 4694058.183118675, 323210.547704879 4694056.242242582, 323211.6847066602 4694054.291226872, 323212.4742383393 4694052.282324634, 323272.0110227837 4693852.016553137)",215.8698380889714,30.5,,secondary
1245,Aberdeen Way,"LINESTRING (323203.8669527009 4693902.084319677, 323207.5507853209 4693889.746412433, 323211.0920213943 4693884.478985465, 323213.7201180203 4693880.568010003, 323216.7149065766 4693870.303138911, 323221.6046975947 4693853.523525777, 323226.1608730973 4693837.885714647, 323272.0110227837 4693852.016553137)",116.3719378719372,,,residential
1247,Waterman Road,"LINESTRING (323941.7870798234 4694519.855182597, 323884.5541558426 4694507.518035755)",58.54752581955461,6.1,,residential
1248,Standish Street,"LINESTRING (323912.9588901197 4694382.577528507, 323902.1000659211 4694430.618771218, 323900.3583346517 4694438.32948211, 323886.7946066933 4694498.350279193, 323884.5541558426 4694507.518035755)",128.13000944526232,12.2,,residential
1249,Education Street,"LINESTRING (329447.0514299612 4692915.944703825, 329495.0117747291 4692880.143278724, 329499.2931679513 4692877.994554298, 329503.093806515 4692877.079742658, 329507.5782252143 4692877.514909945, 329511.7402280071 4692879.257907672, 329581.1645416727 4692913.8437306)",155.12885751617384,,,residential
1250,Morgan Avenue,"LINESTRING (329494.0599463409 4692979.708798755, 329513.7569648642 4692965.073596612, 329571.9874429847 4692921.333752749, 329575.1628735228 4692918.767577057, 329578.1301687917 4692916.450911254, 329581.1645416727 4692913.8437306)",109.21515700255993,12.2,,residential
1251,Education Circle,"LINESTRING (329620.9301444234 4692868.331900597, 329615.7663558266 4692875.524144646, 329610.8370171107 4692881.855147649, 329606.0403674963 4692887.882930175, 329599.892418099 4692894.921379612, 329592.9456473262 4692902.312615019, 329586.0967404313 4692909.323705323, 329581.1645416727 4692913.8437306)",60.56113025676441,12.2,,residential
1252,Education Street,"LINESTRING (329669.3306053547 4692958.195948137, 329657.7950014471 4692952.399125148, 329606.2631131727 4692926.465539365, 329588.8551240219 4692917.711896688, 329581.1645416727 4692913.8437306)",98.69333522599587,,,residential
1253,Museum Way,"LINESTRING (329447.0514299612 4692915.944703825, 329442.9033654253 4692910.379262676, 329431.3024668461 4692894.817927169, 329419.9891292517 4692878.549612981, 329409.6562202903 4692865.324015681, 329403.2900484264 4692856.64607003, 329365.7999704499 4692805.53902126)",137.0956992248519,,,residential
1254,Industrial Park Road,"LINESTRING (329304.0130810813 4692850.067327055, 329336.3598306457 4692826.756564455, 329365.7999704499 4692805.53902126)",76.16028962858228,30.5,,primary
1255,Museum Way,"LINESTRING (329447.0514299612 4692915.944703825, 329464.9960341319 4692940.284597435, 329494.0599463409 4692979.708798755)",79.21906598483406,,,residential
1256,Morgan Avenue,"LINESTRING (329403.9753537574 4693030.403566803, 329425.5337435482 4693023.8669924, 329431.9308977209 4693021.655531673, 329437.8170052154 4693019.434312665, 329438.3951241327 4693019.153559129, 329443.0769031923 4693016.872814795, 329448.4560986944 4693013.797312752, 329454.1423518127 4693010.136565156, 329486.934001985 4692985.149002654, 329494.0599463409 4692979.708798755)",104.58922259447404,12.2,,residential
1257,Morgan Avenue,"LINESTRING (329581.1645416727 4692913.8437306, 329578.1301687917 4692916.450911254, 329575.1628735228 4692918.767577057, 329571.9874429847 4692921.333752749, 329513.7569648642 4692965.073596612, 329494.0599463409 4692979.708798755)",109.21515700255992,12.2,,residential
1258,Fiske Place,"LINESTRING (327078.9057404179 4692471.035659119, 327104.5360586654 4692513.913357473)",49.95408121024897,9.1,,residential
1259,Washington Street,"LINESTRING (327179.5367688922 4692480.660948819, 327104.5360586654 4692513.913357473)",82.04163099170528,9.8,,residential
1260,Thingvalla Avenue,"LINESTRING (322680.0876550002 4693786.326438446, 322692.0263019395 4693784.734898996, 322710.383868121 4693784.15851672)",30.410876163343005,12.2,,residential
1261,Thingvalla Avenue,"LINESTRING (322680.0876550002 4693786.326438446, 322635.4906229365 4693790.501562486, 322632.6940994817 4693790.683581416, 322603.7887383332 4693794.416625842)",76.7399019870528,12.2,,residential
1262,Gray Gardens West,"LINESTRING (324796.9193810689 4694542.270672508, 324794.054978496 4694536.442324052, 324783.6138617579 4694521.481402319)",24.738255903745706,10.4,,residential
1263,Gray Gardens West,"LINESTRING (324758.2835422232 4694509.326927426, 324769.0638921278 4694513.823570476, 324783.6138617579 4694521.481402319)",28.122712291747437,10.4,,residential
1264,,"LINESTRING (324804.9274585923 4694503.51382078, 324783.6138617579 4694521.481402319)",27.87657432971521,,,residential
1265,Gray Gardens East,"LINESTRING (324796.9193810689 4694542.270672508, 324800.3223348236 4694548.552205788, 324811.6398980471 4694562.002279001, 324841.1823280274 4694582.829370738, 324872.3672171457 4694601.159850735, 324898.671560736 4694615.390360164, 324941.238385074 4694636.936225552)",174.65739496670716,9.1,,residential
1266,Gray Gardens East,"LINESTRING (324928.175434712 4694664.64146788, 324941.238385074 4694636.936225552)",30.63039543708284,8.5,,residential
1267,Gray Gardens East,"LINESTRING (325002.6849778719 4694660.454370974, 324941.238385074 4694636.936225552)",65.79351738995803,9.1,,residential
1268,Garden Street,"LINESTRING (324796.9193810689 4694542.270672508, 324813.5829727644 4694526.775201924, 324820.4821080716 4694520.368946608)",32.16967224045094,15.2,,tertiary
1269,Garden Street,"LINESTRING (324843.1932596548 4694498.666416861, 324820.4821080716 4694520.368946608)",31.41331252284401,15.2,,tertiary
1270,Madison Street,"LINESTRING (324804.9274585923 4694503.51382078, 324820.4821080716 4694520.368946608)",22.935613946248672,10.7,,residential
1271,Cushing Street,"LINESTRING (322853.3234486881 4693803.649251359, 322871.8650750568 4693689.953929088)",115.19730124698499,13.4,,residential
1272,Spruce Avenue,"LINESTRING (322985.2789957089 4693704.261561236, 322871.8650750568 4693689.953929088)",114.31284151556444,9.8,,residential
1273,Thingvalla Avenue,"LINESTRING (322710.383868121 4693784.15851672, 322723.3102346487 4693783.83093044, 322743.441824764 4693784.987514841, 322760.6403465992 4693787.440731196, 322780.6578832914 4693790.600376324, 322780.9076967294 4693790.705162425, 322792.158490562 4693792.531330351, 322853.3234486881 4693803.649251359)",144.56940987912185,12.2,,residential
1274,Cushing Street,"LINESTRING (322837.903811209 4693900.709520045, 322853.3234486881 4693803.649251359)",98.27746932749905,13.4,,residential
1275,Corcoran Lane,"LINESTRING (322710.383868121 4693784.15851672, 322707.6054187064 4693830.5638015, 322705.6497903505 4693841.16927164, 322697.1314901911 4693846.385335705, 322682.997686539 4693851.0770607, 322658.8960114742 4693855.799277415, 322642.8594639272 4693863.428309753, 322642.028275106 4693867.038393572, 322640.4838369831 4693873.711108624, 322641.4174029392 4693881.287695758, 322641.9349239455 4693885.452493503, 322644.6498315609 4693895.050653541, 322650.3258748433 4693904.46262535, 322657.2396993943 4693913.954335532, 322664.1344950836 4693919.4463993)",188.379686498273,,,residential
1276,Saint Sauveur Court,"LINESTRING (322837.903811209 4693900.709520045, 322779.6803630145 4693891.850665249, 322764.194200989 4693888.687342266, 322754.7942512574 4693888.369937125, 322742.438046325 4693891.683127353, 322709.6817253203 4693902.735801626, 322668.1469382234 4693915.233431156, 322664.1344950836 4693919.4463993)",180.6605213015576,12.2,,residential
1277,Saint Sauveur Court,"LINESTRING (322666.8895734228 4693966.37813969, 322661.4126448664 4693929.071279451, 322661.8848085611 4693924.948059657, 322664.1344950836 4693919.4463993)",47.800760863629264,12.2,,residential
1278,Concord Avenue,"LINESTRING (322481.5284304866 4695428.844055567, 322495.3453845973 4695426.404299254, 322511.7523698419 4695425.732224778, 322540.3844727032 4695418.316321157, 322624.2848180935 4695402.120187576, 322683.685833066 4695390.65760137, 322701.513522278 4695387.216516322)",224.13126688294827,19.8,,secondary
1279,Spinelli Place,"LINESTRING (322758.0846712267 4695605.601210331, 322756.9298677694 4695600.985874649, 322751.7548458187 4695581.394138528, 322750.0270668648 4695574.971041999, 322747.0357756014 4695563.868698294, 322740.6266025633 4695540.108106183, 322740.098793901 4695538.132527389, 322738.0321584154 4695530.040186092, 322733.7987584935 4695513.48025217, 322731.0004034638 4695502.51747161, 322717.523816025 4695449.835040121, 322715.1361116518 4695441.75084486, 322711.7487367117 4695428.025127565, 322706.1038378438 4695405.178547105, 322705.4268514654 4695402.5178393, 322701.513522278 4695387.216516322)",225.6032168898964,12.2,,residential
1280,Concord Avenue,"LINESTRING (322975.0408541652 4695332.61762941, 322968.364496165 4695334.064485244, 322940.3517604459 4695339.618402733, 322892.8909168463 4695349.031806827, 322882.0152469273 4695351.185136658, 322852.0684366041 4695357.121753039, 322803.1240905653 4695366.8178177, 322787.520572269 4695369.946701711, 322733.1709161864 4695380.858082014, 322714.388001096 4695384.634427253, 322701.513522278 4695387.216516322)",278.92449241699524,19.8,,secondary
1281,Farrar Street,"LINESTRING (326420.5918822083 4693971.659518381, 326378.5833824205 4693960.935355474, 326367.3971458208 4693958.324112222, 326322.5146357972 4693945.660495589, 326256.9951655517 4693928.343010224, 326239.2210238381 4693934.795648243)",188.15615575420878,10.4,,residential
1282,Scott Street,"LINESTRING (326334.1139039011 4694081.039856313, 326308.4458582853 4694052.565924098, 326291.0495587885 4694028.77556816, 326273.2470126182 4694005.217562965, 326258.5535824044 4693980.804590455, 326244.5182785557 4693953.041944494, 326244.169649294 4693952.272822252, 326239.2210238381 4693934.795648243)",175.9470386831194,"['11.6', '10.4']",,residential
1283,Irving Street,"LINESTRING (326191.3641016617 4694084.918839216, 326198.4021895994 4694056.521561559, 326204.6437587464 4694022.588496795, 326213.6088272855 4693975.587702048, 326220.4488263313 4693941.528684987, 326239.2210238381 4693934.795648243)",166.2891487863842,10.7,,residential
1284,"['Irving Street', 'Scott Street']","LINESTRING (326238.3975697325 4693835.315554551, 326228.1292998682 4693875.637511927, 326228.5076559513 4693905.128278217, 326235.0541095088 4693924.910212272, 326239.2210238381 4693934.795648243)",102.66683608212189,"['10.7', '10.4']",,residential
1285,Holden Street,"LINESTRING (326420.5918822083 4693971.659518381, 326413.365583065 4693991.516703929, 326387.4565674398 4694019.715390427, 326378.651142818 4694030.045103896)",72.99880253728047,9.5,,residential
1286,Shady Hill Square,"LINESTRING (326358.4747559974 4694053.54604727, 326384.1745891365 4694073.352654934, 326395.3282685372 4694081.298081248, 326407.5477105119 4694072.439220326, 326415.5876970213 4694064.461880748, 326407.027208903 4694054.785391368, 326378.651142818 4694030.045103896)",123.12626853907258,4.6,,residential
1287,Memorial Drive,"LINESTRING (324908.9431364828 4693468.081302478, 324900.8898239835 4693441.915788167, 324899.8779181649 4693439.34107447, 324898.8638922006 4693437.01086211, 324897.3499040597 4693434.126487722, 324895.6310102371 4693431.613914306, 324893.4358464733 4693428.835479654)",42.52734106089334,15.2,,tertiary
1288,Memorial Drive,"LINESTRING (324364.6543066798 4693451.723715207, 324384.2419993711 4693471.243501687, 324392.5925921231 4693479.634057326, 324401.6359059767 4693488.051680299, 324410.4786767715 4693496.029894192, 324417.1505092632 4693501.218103943, 324426.7464573912 4693508.021856383, 324436.2066215143 4693514.340130316, 324444.4665411104 4693519.121838181, 324453.2700198952 4693523.567687714, 324465.32346979 4693529.15424824, 324477.9673647624 4693534.303784751, 324489.4040306129 4693538.29471812, 324500.384803873 4693541.519313684, 324512.4821121616 4693544.915922295, 324524.3000577377 4693547.686213298, 324535.3786784945 4693549.886166925, 324547.2188353537 4693551.900369283, 324559.2010621185 4693553.666579667, 324571.7177861799 4693555.063845369, 324584.3781338874 4693555.946411708, 324595.7568676158 4693556.316679431, 324607.5685186189 4693556.209437152, 324620.8358378549 4693555.99905517, 324633.1039959032 4693555.369291929, 324644.7739342484 4693554.21009085, 324655.5899744013 4693552.838973812, 324669.6632154154 4693550.597339705, 324681.8706700889 4693548.202487055, 324693.3973005677 4693545.269151336, 324704.3314010919 4693542.361793187, 324717.3421438353 4693538.157957247, 324729.4612832908 4693534.209820818, 324739.5094675626 4693530.469144469, 324751.217452537 4693525.564664543, 324762.5210620014 4693520.30366127, 324773.1959851077 4693515.269538168, 324783.5801342202 4693509.809374287, 324792.789673779 4693504.489756078, 324802.3509391032 4693498.73911377, 324812.6545895608 4693492.036547276, 324821.9258267309 4693485.559851162, 324839.3875202379 4693472.544667662, 324858.9376628821 4693457.054989391, 324879.1843825685 4693440.425695437, 324893.4358464733 4693428.835479654)",594.4554866441944,30.2,,primary
1289,Memorial Drive,"LINESTRING (324931.2360803742 4693392.633410739, 324922.3810180648 4693401.921798763, 324915.9120995112 4693408.450444412, 324908.8210438783 4693415.139113209, 324901.354308619 4693421.959416392, 324893.4358464733 4693428.835479654)",52.37170960267916,30.2,,primary
1290,Memorial Drive,"LINESTRING (324908.9431364828 4693468.081302478, 324914.9022142891 4693492.210313707, 324915.4815139828 4693494.618075037, 324917.3296080673 4693502.294163978)",35.225867767163066,15.2,,tertiary
1291,Memorial Drive,"LINESTRING (324926.842949548 4693541.045569174, 324924.393862773 4693531.74004884, 324917.3296080673 4693502.294163978)",39.903818580076816,15.2,,tertiary
