road_link_id,name,from_node_id,to_node_id,link_geom_id,dir_flag,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,facility_type,grade,from_node,to_node,length,LinkType,Desc
102556 160,"",,,399,-1,1800,25,1,,,,,HOT,,102556,160,4515,6,HOT
102556 100725,Allentown,,,1779,-1,1734,35,1,,,,,Highway,,102556,100725,340,7,Highway
102556 100726,Allentown,,,1782,-1,1734,35,1,,,,,Highway,,102556,100726,300,7,Highway
103400 101780,State,,,1895,-1,1560,46,1,,,,,Arterial,,103400,101780,2626,5,Arterial
103400 101910,State,,,2042,-1,1734,46,1,,,,,Arterial,,103400,101910,4854,5,Arterial
103413 100136,State,,,1203,-1,1618,39,1,,,,,Arterial,,103413,100136,6548,5,Arterial
103413 100141,State,,,1217,-1,1618,39,1,,,,,Arterial,,103413,100141,3986,5,Arterial
103413 104073,MAYBERRY RD,,,2227,1,1800,37,1,,,,,Arterial,,103413,104073,2123,5,Arterial
103415 73,"",,,173,-1,1800,25,1,,,,,HOT,,103415,73,7277,6,HOT
103415 367,"",,,868,-1,1800,25,1,,,,,HOT,,103415,367,1856,6,HOT
103415 104119,MCPHERON RD,,,2228,1,1676,39,1,,,,,Arterial,,103415,104119,2226,5,Arterial
103422 100186,Schooler,,,1297,-1,1734,46,1,,,,,Arterial,,103422,100186,3194,5,Arterial
103422 100668,Schooler,,,1681,-1,1618,44,1,,,,,Arterial,,103422,100668,859,5,Arterial
103422 103982,AMHERST RD,,,2229,1,1560,32,1,,,,,Arterial,,103422,103982,2644,5,Arterial
103500 103501,SUGAR CREEK R,,,2230,1,1560,37,1,,,,,Arterial,,103500,103501,5253,5,Arterial
103500 103506,BENTLEY RD,,,2231,1,1800,44,1,,,,,Arterial,,103500,103506,2642,5,Arterial
103500 103520,BENTLEY RD,,,2232,1,1618,42,1,,,,,Arterial,,103500,103520,5637,5,Arterial
103500 104321,SUGAR CREEK R,,,2233,1,1560,37,1,,,,,Arterial,,103500,104321,2657,5,Arterial
103501 103500,SUGAR CREEK R,,,2230,-1,1560,37,1,,,,,Arterial,,103501,103500,5253,5,Arterial
103501 103507,HARDIN RD,,,2234,1,1560,37,1,,,,,Arterial,,103501,103507,2633,5,Arterial
103501 104395,HARDIN RD,,,2235,1,1560,37,1,,,,,Arterial,,103501,104395,2538,5,Arterial
103502 365,"",,,863,-1,1800,25,1,,,,,HOT,,103502,365,2938,6,HOT
103502 100658,CLUM RD,,,1667,-1,1481,39,1,,,,,Arterial,,103502,100658,2368,5,Arterial
103502 104138,CLUM RD,,,2236,1,1560,41,1,,,,,Arterial,,103502,104138,2694,5,Arterial
103503 365,"",,,864,-1,1800,25,1,,,,,HOT,,103503,365,2213,6,HOT
103503 100658,Cool,,,1668,-1,1560,37,1,,,,,Arterial,,103503,100658,2567,5,Arterial
103503 100660,Cool,,,1672,-1,1734,35,1,,,,,Arterial,,103503,100660,2922,5,Arterial
103504 341,"",,,800,-1,1800,25,1,,,,,HOT,,103504,341,4665,6,HOT
103504 342,"",,,803,-1,1800,25,1,,,,,HOT,,103504,342,2718,6,HOT
103504 103514,BENTLEY RD,,,2237,1,1618,44,1,,,,,Arterial,,103504,103514,5299,5,Arterial
103504 103516,BENTLEY RD,,,2238,1,1618,46,1,,,,,Arterial,,103504,103516,5315,5,Arterial
103505 103515,HANCOCK RD,,,2239,1,1560,39,1,,,,,Arterial,,103505,103515,4982,5,Arterial
103505 104396,HARDIN RD,,,2240,1,1800,37,1,,,,,Arterial,,103505,104396,321,5,Arterial
103506 343,"",,,805,-1,1800,25,1,,,,,HOT,,103506,343,2300,6,HOT
103506 103500,BENTLEY RD,,,2231,-1,1560,44,1,,,,,Arterial,,103506,103500,2642,5,Arterial
103506 104335,BENTLEY RD,,,2241,1,1618,44,1,,,,,Arterial,,103506,104335,2743,5,Arterial
103507 103501,HARDIN RD,,,2234,-1,1560,37,1,,,,,Arterial,,103507,103501,2633,5,Arterial
103507 103540,HANCOCK RD,,,2242,1,1560,37,1,,,,,Arterial,,103507,103540,2793,5,Arterial
103508 349,"",,,823,-1,1800,25,1,,,,,HOT,,103508,349,2328,6,HOT
103508 103520,BENTLEY RD,,,2243,1,1560,42,1,,,,,Arterial,,103508,103520,3674,5,Arterial
103508 103531,BENTLEY RD,,,2244,1,1560,44,1,,,,,Arterial,,103508,103531,3983,5,Arterial
103509 103521,HARDIN RD,,,2245,1,1560,37,1,,,,,Arterial,,103509,103521,3933,5,Arterial
103509 103532,HARDIN RD,,,2246,1,1560,37,1,,,,,Arterial,,103509,103532,5268,5,Arterial
103510 361,"",,,851,-1,1800,25,1,,,,,HOT,,103510,361,1533,6,HOT
103510 103511,AGLER RD,,,2247,1,1800,44,1,,,,,Arterial,,103510,103511,5373,5,Arterial
103510 104096,AGLER RD,,,2248,1,1481,42,1,,,,,Arterial,,103510,104096,5268,5,Arterial
103511 491,"",,,973,-1,1800,36,1,,,,,Highway,,103511,491,1454,7,Highway
103511 103510,AGLER RD,,,2247,-1,1800,44,1,,,,,Arterial,,103511,103510,5373,5,Arterial
103512 470,"",,,952,-1,1800,41,1,,,,,Highway,,103512,470,1114,7,Highway
103512 104393,BENTLEY RD,,,2249,1,1800,39,1,,,,,Arterial,,103512,104393,3789,5,Arterial
103513 471,"",,,953,-1,1800,41,1,,,,,Highway,,103513,471,1361,7,Highway
103513 104402,HANCOCK RD,,,2250,1,1548,37,1,,,,,Arterial,,103513,104402,6727,5,Arterial
103514 103504,BENTLEY RD,,,2237,-1,1800,44,1,,,,,Arterial,,103514,103504,5299,5,Arterial
103514 103515,LINCOLN HWY,,,2251,1,1481,43,1,,,,,Arterial,,103514,103515,5306,5,Arterial
103514 104186,LINCOLN HWY,,,2252,1,1734,48,1,,,,,Arterial,,103514,104186,2642,5,Arterial
103514 104187,BENTLEY RD,,,2253,1,1618,42,1,,,,,Arterial,,103514,104187,2414,5,Arterial
103515 103505,HANCOCK RD,,,2239,-1,1560,39,1,,,,,Arterial,,103515,103505,4982,5,Arterial
103515 103514,LINCOLN HWY,,,2251,-1,1734,43,1,,,,,Arterial,,103515,103514,5306,5,Arterial
103515 103538,HANCOCK RD,,,2254,1,1560,22,1,,,,,Arterial,,103515,103538,2376,5,Arterial
103515 104415,LINCOLN HWY,,,2255,1,1800,48,1,,,,,Arterial,,103515,104415,681,5,Arterial
103516 103504,BENTLEY RD,,,2238,-1,1618,46,1,,,,,Arterial,,103516,103504,5315,5,Arterial
103516 103517,HILLVILLE RD,,,2256,1,1560,41,1,,,,,Arterial,,103516,103517,5346,5,Arterial
103516 104339,HILLVILLE RD,,,2257,1,1618,41,1,,,,,Arterial,,103516,104339,5300,5,Arterial
103516 104367,BENTLEY RD,,,2258,1,1618,46,1,,,,,Arterial,,103516,104367,4861,5,Arterial
103517 103516,HILLVILLE RD,,,2256,-1,1618,41,1,,,,,Arterial,,103517,103516,5346,5,Arterial
103517 104396,HANCOCK RD,,,2259,1,1560,39,1,,,,,Arterial,,103517,104396,4958,5,Arterial
103517 104413,HANCOCK RD,,,2260,1,1560,37,1,,,,,Arterial,,103517,104413,370,5,Arterial
103518 351,"",,,828,-1,1800,25,1,,,,,HOT,,103518,351,2540,6,HOT
103518 358,"",,,845,-1,1800,25,1,,,,,HOT,,103518,358,3233,6,HOT
103518 103519,RESERVOIR RD,,,2261,1,1560,46,1,,,,,Arterial,,103518,103519,7906,5,Arterial
103518 104157,RESERVOIR RD,,,2262,1,1560,46,1,,,,,Arterial,,103518,104157,4516,5,Arterial
103519 103518,RESERVOIR RD,,,2261,-1,1618,46,1,,,,,Arterial,,103519,103518,7906,5,Arterial
103519 103527,HARDIN RD,,,2263,1,1560,37,1,,,,,Arterial,,103519,103527,5363,5,Arterial
103519 104422,C-60,,,2264,1,1800,46,1,,,,,Arterial,,103519,104422,990,5,Arterial
103520 103500,BENTLEY RD,,,2232,-1,1560,42,1,,,,,Arterial,,103520,103500,5637,5,Arterial
103520 103508,BENTLEY RD,,,2243,-1,1800,42,1,,,,,Arterial,,103520,103508,3674,5,Arterial
103520 103521,SANDUSKY RD,,,2265,1,1560,41,1,,,,,Arterial,,103520,103521,5489,5,Arterial
103520 104320,SANDUSKY RD,,,2266,1,1800,48,1,,,,,Arterial,,103520,104320,2787,5,Arterial
103521 103509,HARDIN RD,,,2245,-1,1560,37,1,,,,,Arterial,,103521,103509,3933,5,Arterial
103521 103520,SANDUSKY RD,,,2265,-1,1618,41,1,,,,,Arterial,,103521,103520,5489,5,Arterial
103521 104395,HARDIN RD,,,2267,1,1560,37,1,,,,,Arterial,,103521,104395,1521,5,Arterial
103524 103525,AMHERST RD,,,2268,1,1618,39,1,,,,,Arterial,,103524,103525,3680,5,Arterial
103524 103530,NAPOLEON RD,,,2269,1,1560,46,1,,,,,Arterial,,103524,103530,3737,5,Arterial
103524 104063,NAPOLEON RD,,,2270,1,1618,46,1,,,,,Arterial,,103524,104063,572,5,Arterial
103524 104155,AMHERST RD,,,2271,1,1560,39,1,,,,,Arterial,,103524,104155,1841,5,Arterial
103525 492,"",,,974,-1,1800,36,1,,,,,Highway,,103525,492,1669,7,Highway
103525 103524,AMHERST RD,,,2268,-1,1560,39,1,,,,,Arterial,,103525,103524,3680,5,Arterial
103526 103527,LAFAYETTE RD,,,2272,1,1560,39,1,,,,,Arterial,,103526,103527,5237,5,Arterial
103526 103531,BENTLEY RD,,,2273,1,1676,37,1,,,,,Arterial,,103526,103531,5285,5,Arterial
103526 103992,LAFAYETTE RD,,,2274,1,1560,39,1,,,,,Arterial,,103526,103992,2681,5,Arterial
103527 103519,HARDIN RD,,,2263,-1,1481,37,1,,,,,Arterial,,103527,103519,5363,5,Arterial
103527 103526,LAFAYETTE RD,,,2272,-1,1560,39,1,,,,,Arterial,,103527,103526,5237,5,Arterial
103527 103532,HARDIN RD,,,2275,1,1676,37,1,,,,,Arterial,,103527,103532,5281,5,Arterial
103527 104421,C-50,,,2276,1,1800,39,1,,,,,Arterial,,103527,104421,1376,5,Arterial
103528 100755,JEFFERSON,,,1819,-1,1421,24,1,,,,,Arterial,,103528,100755,540,5,Arterial
103528 103529,MAIN ST,,,2277,1,1800,32,1,,,,,Arterial,,103528,103529,2306,5,Arterial
103528 103533,JEFFERON,,,2278,1,1676,34,1,,,,,Arterial,,103528,103533,482,5,Arterial
103528 103566,MAIN ST,,,2279,1,1421,28,1,,,,,Arterial,,103528,103566,341,5,Arterial
103529 332,"",,,781,-1,1800,25,1,,,,,HOT,,103529,332,2263,6,HOT
103529 103528,MAIN ST,,,2277,-1,1548,32,1,,,,,Arterial,,103529,103528,2306,5,Arterial
103529 104402,MAIN ST,,,2280,1,1618,49,1,,,,,Arterial,,103529,104402,1197,5,Arterial
103530 492,"",,,975,-1,1800,36,1,,,,,Highway,,103530,492,2072,7,Highway
103530 103524,NAPOLEON RD,,,2269,-1,1481,46,1,,,,,Arterial,,103530,103524,3737,5,Arterial
103531 103508,BENTLEY RD,,,2244,-1,1560,44,1,,,,,Arterial,,103531,103508,3983,5,Arterial
103531 103526,BENTLEY RD,,,2273,-1,1560,37,1,,,,,Arterial,,103531,103526,5285,5,Arterial
103531 103532,SR-81,,,2281,1,1481,47,1,,,,,Arterial,,103531,103532,5251,5,Arterial
103531 103993,SR-81,,,2282,1,1676,49,1,,,,,Arterial,,103531,103993,2661,5,Arterial
103532 103509,HARDIN RD,,,2246,-1,1560,37,1,,,,,Arterial,,103532,103509,5268,5,Arterial
103532 103527,HARDIN RD,,,2275,-1,1481,37,1,,,,,Arterial,,103532,103527,5281,5,Arterial
103532 103531,SR-81,,,2281,-1,1676,47,1,,,,,Arterial,,103532,103531,5251,5,Arterial
103532 104420,SR-81,,,2283,1,1800,47,1,,,,,Arterial,,103532,104420,1356,5,Arterial
103533 333,"",,,782,-1,1800,25,1,,,,,HOT,,103533,333,1142,6,HOT
103533 335,"",,,786,-1,1800,25,1,,,,,HOT,,103533,335,855,6,HOT
103533 103528,JEFFERSON,,,2278,-1,1421,34,1,,,,,Arterial,,103533,103528,482,5,Arterial
103533 103534,JEFFERSON ST,,,2284,1,1676,34,1,,,,,Arterial,,103533,103534,2272,5,Arterial
103534 103533,JEFFERSON ST,,,2284,-1,1676,34,1,,,,,Arterial,,103534,103533,2272,5,Arterial
103534 104394,HANCOCK RD,,,2285,1,1560,39,1,,,,,Arterial,,103534,104394,2370,5,Arterial
103534 104400,HANCOCK RD,,,2286,1,1800,39,1,,,,,Arterial,,103534,104400,2009,5,Arterial
103534 104411,SR 103,,,2287,1,1676,48,1,,,,,Arterial,,103534,104411,2432,5,Arterial
103535 359,"",,,847,-1,1800,25,1,,,,,HOT,,103535,359,2950,6,HOT
103535 103536,SR-309,,,2288,1,1734,55,1,,,,,Highway,,103535,103536,5401,7,Highway
103535 104004,SR-309,,,2289,1,1734,55,1,,,,,Highway,,103535,104004,2547,7,Highway
103536 103535,SR-309,,,2288,-1,1734,55,1,,,,,Highway,,103536,103535,5401,7,Highway
103536 104423,SR-309,,,2290,1,1800,55,1,,,,,Highway,,103536,104423,1213,7,Highway
103537 104185,US-30,,,2291,1,2112,68,2,,,,,Freeway,,103537,104185,2693,1,Freeway
103538 103515,HANCOCK RD,,,2254,-1,1734,22,1,,,,,Arterial,,103538,103515,2376,5,Arterial
103538 103537,US-30,,,2292,1,2112,68,2,,,,,Freeway,,103538,103537,5268,1,Freeway
103538 103540,HANCOCK RD,,,2293,1,2112,37,1,,,,,Arterial,,103538,103540,114,5,Arterial
103539 103540,US-30,,,2294,1,1560,68,2,,,,,Freeway,,103539,103540,5279,1,Freeway
103540 103507,HANCOCK RD,,,2242,-1,1560,37,1,,,,,Arterial,,103540,103507,2793,5,Arterial
103540 103538,HANCOCK RD,,,2293,-1,1560,37,1,,,,,Arterial,,103540,103538,114,5,Arterial
103540 103548,US-30,,,2295,1,1800,68,2,,,,,Freeway,,103540,103548,806,1,Freeway
103541 103542,I-75,,,2296,1,2112,70,2,,,,,Freeway,,103541,103542,3914,1,Freeway
103542 104431,I-75,,,2297,1,1734,70,2,,,,,Freeway,,103542,104431,3495,1,Freeway
103543 104371,I-75,,,2298,1,2112,70,2,,,,,Freeway,,103543,104371,2042,1,Freeway
103543 104373,"",,,2299,1,1734,39,1,,,,,On-Ramp,,103543,104373,1890,3,On-Ramp
103544 103543,I-75,,,2300,1,1734,70,2,,,,,Freeway,,103544,103543,3416,1,Freeway
103545 324,"",,,761,-1,1800,25,1,,,,,HOT,,103545,324,5566,6,HOT
103545 103551,SEARFOSS RD,,,2301,1,1800,39,1,,,,,Arterial,,103545,103551,2574,5,Arterial
103545 103567,SEARFOSS RD,,,2302,1,1481,39,1,,,,,Arterial,,103545,103567,5168,5,Arterial
103546 311,"",,,738,-1,1800,25,1,,,,,HOT,,103546,311,3502,6,HOT
103546 103994,LINCOLN HWY,,,2303,1,1676,49,1,,,,,Arterial,,103546,103994,1741,5,Arterial
103546 104023,LINCOLN HWY,,,2304,1,1560,49,1,,,,,Arterial,,103546,104023,4868,5,Arterial
103547 313,"",,,742,-1,1800,25,1,,,,,HOT,,103547,313,339,6,HOT
103547 104229,DIXIE HWY,,,2305,1,1560,47,1,,,,,Arterial,,103547,104229,979,5,Arterial
103547 104242,DIXIE HWY,,,2306,1,1676,47,1,,,,,Arterial,,103547,104242,1293,5,Arterial
103548 476,"",,,2307,1,1800,41,1,,,,,Highway,,103548,476,1470,7,Highway
103549 103550,MAYBERRY RD,,,2308,1,1800,37,1,,,,,Arterial,,103549,103550,2649,5,Arterial
103549 103557,SEARFOSS RD,,,2309,1,1618,39,1,,,,,Arterial,,103549,103557,6636,5,Arterial
103549 103559,SEARFOSS RD,,,2310,1,1618,39,1,,,,,Arterial,,103549,103559,3982,5,Arterial
103549 104078,MAYBERRY RD,,,2311,1,1560,37,1,,,,,Arterial,,103549,104078,2633,5,Arterial
103550 307,"",,,726,-1,1800,25,1,,,,,HOT,,103550,307,2111,6,HOT
103550 103549,MAYBERRY RD,,,2308,-1,1560,37,1,,,,,Arterial,,103550,103549,2649,5,Arterial
103551 309,"",,,731,-1,1800,25,1,,,,,HOT,,103551,309,5337,6,HOT
103551 103545,SEARFOSS RD,,,2301,-1,1800,39,1,,,,,Arterial,,103551,103545,2574,5,Arterial
103551 103559,SEARFOSS RD,,,2312,1,1560,39,1,,,,,Arterial,,103551,103559,2566,5,Arterial
103552 315,"",,,746,-1,1800,25,1,,,,,HOT,,103552,315,1142,6,HOT
103552 104201,NAPOLEON RD,,,2313,1,1734,31,1,,,,,Arterial,,103552,104201,1020,5,Arterial
103552 104202,NAPOLEON RD,,,2314,1,1734,31,1,,,,,Arterial,,103552,104202,458,5,Arterial
103553 325,"",,,763,-1,1800,25,1,,,,,HOT,,103553,325,5500,6,HOT
103553 103567,COLUMBUS GROV,,,2315,1,1618,46,1,,,,,Arterial,,103553,103567,5253,5,Arterial
103553 104190,COLUMBUS GROV,,,2316,1,1618,46,1,,,,,Arterial,,103553,104190,1058,5,Arterial
103554 329,"",,,773,-1,1800,25,1,,,,,HOT,,103554,329,1296,6,HOT
103554 103555,COLUMBUS GROV,,,2317,1,1618,46,1,,,,,Arterial,,103554,103555,2794,5,Arterial
103554 103570,COLUMBUS GROV,,,2318,1,1421,46,1,,,,,Arterial,,103554,103570,2479,5,Arterial
103555 327,"",,,769,-1,1800,25,1,,,,,HOT,,103555,327,2837,6,HOT
103555 339,"",,,796,-1,1800,25,1,,,,,HOT,,103555,339,4963,6,HOT
103555 103554,COLUMBUS GROV,,,2317,-1,1618,46,1,,,,,Arterial,,103555,103554,2794,5,Arterial
103555 103561,COLUMBUS GROV,,,2319,1,1560,46,1,,,,,Arterial,,103555,103561,5318,5,Arterial
103556 326,"",,,766,-1,1800,25,1,,,,,HOT,,103556,326,4349,6,HOT
103556 327,"",,,770,-1,1800,25,1,,,,,HOT,,103556,327,2319,6,HOT
103556 103562,AUGSBURGER RD,,,2320,1,1560,37,1,,,,,Arterial,,103556,103562,5309,5,Arterial
103556 103925,AUGSBURGER RD,,,2321,1,1800,37,1,,,,,Arterial,,103556,103925,3173,5,Arterial
103557 103549,SEARFOSS RD,,,2309,-1,1481,39,1,,,,,Arterial,,103557,103549,6636,5,Arterial
103557 103558,SLABTOWN RD,,,2322,1,1618,46,1,,,,,Arterial,,103557,103558,2709,5,Arterial
103557 104077,SLABTOWN RD,,,2323,1,1618,46,1,,,,,Arterial,,103557,104077,2637,5,Arterial
103558 307,"",,,727,-1,1800,25,1,,,,,HOT,,103558,307,4528,6,HOT
103558 103557,SLABTOWN RD,,,2322,-1,1618,46,1,,,,,Arterial,,103558,103557,2709,5,Arterial
103558 104379,BEGG RD,,,2324,1,1502,10,1,,,,,Arterial,,103558,104379,3275,5,Arterial
103558 104380,SLABTOWN RD,,,2325,1,1800,46,1,,,,,Arterial,,103558,104380,2673,5,Arterial
103559 103549,SEARFOSS RD,,,2310,-1,1618,39,1,,,,,Arterial,,103559,103549,3982,5,Arterial
103559 103551,SEARFOSS RD,,,2312,-1,1618,39,1,,,,,Arterial,,103559,103551,2566,5,Arterial
103559 103560,THAYER RD,,,2326,1,1560,39,1,,,,,Arterial,,103559,103560,5239,5,Arterial
103559 103980,THAYER RD,,,2327,1,1560,39,1,,,,,Arterial,,103559,103980,5290,5,Arterial
103560 487,"",,,969,-1,1800,41,1,,,,,Highway,,103560,487,1131,7,Highway
103560 103559,THAYER RD,,,2326,-1,1618,39,1,,,,,Arterial,,103560,103559,5239,5,Arterial
103561 103555,COLUMBUS GROV,,,2319,-1,1618,46,1,,,,,Arterial,,103561,103555,5318,5,Arterial
103561 103562,PHILLIPS RD,,,2328,1,1502,39,1,,,,,Arterial,,103561,103562,2644,5,Arterial
103561 104191,COLUMBUS GROV,,,2329,1,1800,44,1,,,,,Arterial,,103561,104191,2643,5,Arterial
103561 104359,PHILLIPS RD,,,2330,1,1560,41,1,,,,,Arterial,,103561,104359,5302,5,Arterial
103562 103556,AUGSBURGER RD,,,2320,-1,1800,37,1,,,,,Arterial,,103562,103556,5309,5,Arterial
103562 103561,PHILLIPS RD,,,2328,-1,1618,39,1,,,,,Arterial,,103562,103561,2644,5,Arterial
103562 104385,PHILLIPS RD,,,2331,1,1800,39,1,,,,,Arterial,,103562,104385,3530,5,Arterial
103563 368,"",,,871,-1,1800,25,1,,,,,HOT,,103563,368,1247,6,HOT
103563 104116,MADDEN RD,,,2332,1,1618,39,1,,,,,Arterial,,103563,104116,4139,5,Arterial
103563 104121,MADDEN RD,,,2333,1,1734,39,1,,,,,Arterial,,103563,104121,2734,5,Arterial
103564 103565,SR-65,,,2334,1,1618,53,1,,,,,Highway,,103564,103565,1251,7,Highway
103564 104084,SR-65,,,2335,1,1618,55,1,,,,,Highway,,103564,104084,1279,7,Highway
103565 103564,SR-65,,,2334,-1,1734,53,1,,,,,Highway,,103565,103564,1251,7,Highway
103565 104379,BEGG RD,,,2336,1,1560,10,1,,,,,Arterial,,103565,104379,2443,5,Arterial
103565 104382,SR-65,,,2337,1,1481,53,1,,,,,Highway,,103565,104382,1963,7,Highway
103566 100753,ELM,,,1816,-1,1618,27,1,,,,,Arterial,,103566,100753,551,5,Arterial
103566 103528,MAIN ST,,,2279,-1,1421,26,1,,,,,Arterial,,103566,103528,341,5,Arterial
103566 103943,ELM,,,2338,1,1800,27,1,,,,,Arterial,,103566,103943,599,5,Arterial
103566 104408,MAIN ST,,,2339,1,1548,28,1,,,,,Arterial,,103566,104408,555,5,Arterial
103567 103545,SEARFOSS RD,,,2302,-1,1618,39,1,,,,,Arterial,,103567,103545,5168,5,Arterial
103567 103553,COLUMBUS GROV,,,2315,-1,1800,46,1,,,,,Arterial,,103567,103553,5253,5,Arterial
103567 103568,SR-696,,,2340,1,1800,47,1,,,,,Arterial,,103567,103568,5163,5,Arterial
103567 104171,SR-696,,,2341,1,1800,47,1,,,,,Arterial,,103567,104171,5329,5,Arterial
103568 324,"",,,762,-1,1800,25,1,,,,,HOT,,103568,324,4111,6,HOT
103568 325,"",,,764,-1,1800,25,1,,,,,HOT,,103568,325,5109,6,HOT
103568 103567,SR-696,,,2340,-1,1676,47,1,,,,,Arterial,,103568,103567,5163,5,Arterial
103568 104387,SR-696,,,2342,1,1800,47,1,,,,,Arterial,,103568,104387,5317,5,Arterial
103569 103694,STATE,,,2343,1,1676,26,1,,,,,Highway,,103569,103694,652,7,Highway
103569 103700,,,,2344,1,1421,35,2,,,,,Highway,,103569,103700,391,7,Highway
103569 103909,,,,2345,1,1548,53,1,,,,,Arterial,,103569,103909,606,5,Arterial
103569 103910,STATE,,,2346,1,1734,51,1,,,,,Highway,,103569,103910,1088,7,Highway
103570 103554,COLUMBUS GROV,,,2318,-1,1618,46,1,,,,,Arterial,,103570,103554,2479,5,Arterial
103570 103938,BENTLEY RD,,,2347,1,1618,26,1,,,,,Arterial,,103570,103938,1497,5,Arterial
103570 103944,COLUMBUS GROV,,,2348,1,1421,29,1,,,,,Arterial,,103570,103944,1225,5,Arterial
103570 103947,KIBLER,,,2349,1,1734,33,1,,,,,Arterial,,103570,103947,957,5,Arterial
103571 100754,ELM,,,1817,-1,1421,31,1,,,,,Arterial,,103571,100754,1072,5,Arterial
103571 103925,AUGSBURGER RD,,,2350,1,1560,37,1,,,,,Arterial,,103571,103925,2082,5,Arterial
103571 103926,BENTLEY RD,,,2351,1,1800,39,1,,,,,Arterial,,103571,103926,1182,5,Arterial
103571 103938,BENTLEY RD,,,2352,1,1618,26,1,,,,,Arterial,,103571,103938,1179,5,Arterial
103572 452,"",,,934,-1,1800,41,1,,,,,Highway,,103572,452,1930,7,Highway
103572 103652,KOLTER RD,,,2353,1,1618,39,1,,,,,Arterial,,103572,103652,5303,5,Arterial
103574 245,"",,,597,-1,1800,25,1,,,,,HOT,,103574,245,2966,6,HOT
103574 103750,ACADIA RD,,,2354,1,1618,41,1,,,,,Arterial,,103574,103750,3888,5,Arterial
103574 103754,ACADIA RD,,,2355,1,1481,41,1,,,,,Arterial,,103574,103754,4054,5,Arterial
103575 456,"",,,938,-1,1800,41,1,,,,,Highway,,103575,456,1489,7,Highway
103575 103756,STATE RD,,,2356,1,1560,37,1,,,,,Arterial,,103575,103756,2593,5,Arterial
103576 455,"",,,937,-1,1800,41,1,,,,,Highway,,103576,455,1613,7,Highway
103576 103753,LANDECK RD,,,2357,1,1618,39,1,,,,,Arterial,,103576,103753,2615,5,Arterial
103577 453,"",,,935,-1,1800,41,1,,,,,Highway,,103577,453,2151,7,Highway
103577 103688,SR-117,,,2358,1,1481,46,1,,,,,Arterial,,103577,103688,2649,5,Arterial
103578 297,"",,,706,-1,1800,25,1,,,,,HOT,,103578,297,1520,6,HOT
103578 101779,SANDY POINT R,,,1893,-1,1618,37,1,,,,,Arterial,,103578,101779,2632,5,Arterial
103578 103882,SANDY POINT R,,,2359,1,1618,37,1,,,,,Arterial,,103578,103882,2589,5,Arterial
103579 298,"",,,707,-1,1800,25,1,,,,,HOT,,103579,298,4588,6,HOT
103579 103586,SR-115,,,2360,1,1800,47,1,,,,,Arterial,,103579,103586,2565,5,Arterial
103579 104050,SR-115,,,2361,1,1800,47,1,,,,,Arterial,,103579,104050,2605,5,Arterial
103580 103692,,,,2362,1,1421,29,1,,,,,Highway,,103580,103692,564,7,Highway
103580 103745,JEFFERSON,,,2363,1,1374,28,1,,,,,Arterial,,103580,103745,214,5,Arterial
103580 103778,JEFFERSON,,,2364,1,1374,28,1,,,,,Arterial,,103580,103778,198,5,Arterial
103580 103851,,,,2365,1,1800,30,1,,,,,Highway,,103580,103851,182,7,Highway
103581 103582,LINCOLN HWY,,,2366,1,1800,48,1,,,,,Arterial,,103581,103582,5657,5,Arterial
103581 103972,SANDY POINT R,,,2367,1,1560,37,1,,,,,Arterial,,103581,103972,754,5,Arterial
103581 103973,LINCOLN HWY,,,2368,1,1734,48,1,,,,,Arterial,,103581,103973,3970,5,Arterial
103582 298,"",,,708,-1,1800,25,1,,,,,HOT,,103582,298,6465,6,HOT
103582 103581,LINCOLN HWY,,,2366,-1,1734,48,1,,,,,Arterial,,103582,103581,5657,5,Arterial
103582 104056,LINCOLN HWY,,,2369,1,1734,48,1,,,,,Arterial,,103582,104056,2239,5,Arterial
103583 368,"",,,872,-1,1800,25,1,,,,,HOT,,103583,368,1446,6,HOT
103583 104122,AMHERST RD,,,2370,1,1560,34,1,,,,,Arterial,,103583,104122,2605,5,Arterial
103583 104123,AMHERST RD,,,2371,1,1618,34,1,,,,,Arterial,,103583,104123,2547,5,Arterial
103584 480,"",,,962,-1,1800,41,1,,,,,Highway,,103584,480,2686,7,Highway
103584 104105,SR-117,,,2372,1,1560,48,1,,,,,Arterial,,103584,104105,3129,5,Arterial
103585 481,"",,,963,-1,1800,41,1,,,,,Highway,,103585,481,1995,7,Highway
103585 104123,SR-196,,,2373,1,1676,47,1,,,,,Arterial,,103585,104123,2656,5,Arterial
103586 466,"",,,948,-1,1800,41,1,,,,,Highway,,103586,466,1511,7,Highway
103586 103579,SR-115,,,2360,-1,1676,47,1,,,,,Arterial,,103586,103579,2565,5,Arterial
103587 103950,US-30,,,2374,1,2112,68,2,,,,,Freeway,,103587,103950,4764,1,Freeway
103588 103587,US-30,,,2375,1,2112,68,2,,,,,Freeway,,103588,103587,5553,1,Freeway
103588 103590,WATKINS RD,,,2376,1,2112,37,1,,,,,Arterial,,103588,103590,98,5,Arterial
103589 103590,US-30,,,2377,1,1618,68,2,,,,,Freeway,,103589,103590,5614,1,Freeway
103590 103588,WATKINS RD,,,2376,-1,1618,37,1,,,,,Arterial,,103590,103588,98,5,Arterial
103590 104032,US-30,,,2378,1,1734,68,2,,,,,Freeway,,103590,104032,2079,1,Freeway
